"TAF1"	"TNS3"	0.936503322775713
"TAF1"	"SPTLC2"	0.913866749497783
"TAF1"	"ZNF562"	0.911886582748913
"TAF1"	"NUCKS1"	0.893392859046567
"TAF1"	"ABCA3"	0.852252604195489
"TAF1"	"AHI1"	0.848115827774168
"TAF1"	"ITPKA"	0.845450145187147
"EP300"	"CHI3L2"	0.832091930097034
"TAF1"	"SLC25A16"	0.828421250300588
"TAF1"	"RND3"	0.79349152960428
"TAF1"	"RUFY1"	0.732850718886481
"TAF1"	"TCEAL4"	0.715693454248867
"CLOCK"	"PURA"	0.709801034383159
"TAF1"	"DDX17"	0.706373887131458
"TAF1"	"RAPGEFL1"	0.699730586710083
"TAF1"	"HERC2"	0.698135983227051
"BCL3"	"GLB1L"	0.6966410874463
"TAF1"	"MERTK"	0.695461928207103
"BCL3"	"ZCCHC14"	0.69447696895963
"TAF1"	"CSNK1E"	0.680039290873234
"TAF1"	"PLEKHB2"	0.671822567229111
"BCL3"	"CXCR5"	0.671495093159683
"TAF1"	"IQGAP1"	0.668057120560031
"TAF1"	"TNKS"	0.664707811649287
"TAF1"	"ASCC1"	0.655836031471155
"EP300"	"MYBPH"	0.64835078211147
"EP300"	"XKR8"	0.64490918795062
"TAF1"	"NKRF"	0.642349940430651
"TAF1"	"MYOM2"	0.637815849055297
"TAF1"	"SLC7A7"	0.632720935019484
"TAF1"	"S100A9"	0.629574633695415
"TAF1"	"GLT8D2"	0.626976627773734
"BCL3"	"THBS3"	0.625742169853077
"EP300"	"PALB2"	0.623752627499276
"CLOCK"	"ZNF343"	0.617257114935246
"TAF1"	"UBA6"	0.616013154553781
"TAF1"	"ST3GAL5"	0.615996784741552
"TAF1"	"DFNA5"	0.615576757692557
"TAF1"	"N6AMT1"	0.610873690896674
"TAF1"	"BCL9"	0.609019812503386
"TAF1"	"ENDOG"	0.6088696567384
"CLOCK"	"BRPF1"	0.607435851344545
"TAF1"	"TCEB3"	0.605456280248852
"BCL3"	"IL10"	0.605291333986779
"BCL3"	"SERPINA1"	0.601506493477991
"TAF1"	"NFYC"	0.600070541586112
"TAF1"	"EIF4G3"	0.599293197326445
"TAF1"	"BLCAP"	0.597758716038064
"TAF1"	"NEDD4"	0.597501659669472
"TAF1"	"PER3"	0.596362804963496
"EP300"	"SLC20A2"	0.59339962185528
"TAF1"	"USP4"	0.593349035431059
"TAF1"	"RALBP1"	0.592261111991644
"TAF1"	"PIR"	0.591082792551289
"RXRA"	"SLC11A2"	0.589929662251752
"TAF1"	"ARHGEF3"	0.589786642060976
"TAF1"	"ATP8A1"	0.588892597618601
