"G120"	"G1422"	0.992834185686457
"G151"	"G1606"	0.879335889577387
"G52"	"G1115"	0.828796546358877
"G120"	"G980"	0.809354931406077
"G120"	"G1262"	0.808375840631969
"G120"	"G478"	0.807516337558514
"G12"	"G461"	0.806216011041854
"G120"	"G232"	0.799423894196355
"G52"	"G998"	0.783691622683613
"G120"	"G552"	0.780630393162188
"G52"	"G1265"	0.764992777012018
"G120"	"G1608"	0.764202611080613
"G120"	"G1545"	0.755009553501019
"G120"	"G1237"	0.747845802501442
"G136"	"G721"	0.747354310868515
"G120"	"G1081"	0.745418005476362
"G112"	"G1293"	0.744912976254593
"G120"	"G468"	0.738312857076435
"G120"	"G831"	0.737237638208545
"G120"	"G670"	0.734703334152183
"G120"	"G963"	0.734560622597381
"G174"	"G322"	0.73310604159546
"G53"	"G704"	0.729778808902633
"G128"	"G671"	0.728675913192366
"G52"	"G975"	0.727996852930722
"G120"	"G757"	0.720826187027837
"G120"	"G1176"	0.719886922590579
"G10"	"G1312"	0.712926669942765
"G120"	"G1045"	0.710926037610916
"G120"	"G958"	0.710004269290199
"G53"	"G1069"	0.705430337893698
"G112"	"G879"	0.702792201865324
"G121"	"G1084"	0.698333866649863
"G24"	"G1256"	0.696615645153876
"G120"	"G656"	0.693849998279977
"G12"	"G717"	0.688484702812336
"G120"	"G457"	0.688166251203997
"G182"	"G309"	0.684194235632408
"G120"	"G945"	0.684174380073761
"G13"	"G674"	0.681938027295025
"G120"	"G1591"	0.679240986086543
"G111"	"G548"	0.678973346682059
"G95"	"G1610"	0.677972709992969
"G174"	"G1474"	0.67171773150799
"G120"	"G855"	0.664359328294868
"G174"	"G1257"	0.664254493631503
"G167"	"G446"	0.663933464878596
"G120"	"G1198"	0.66094822773847
"G120"	"G547"	0.659820623326875
"G130"	"G437"	0.658994552899284
"G100"	"G606"	0.657053700523477
"G100"	"G120"	0.651106031536231
"G120"	"G740"	0.650907542593083
"G120"	"G987"	0.648738213440673
"G120"	"G728"	0.647506203297239
"G136"	"G273"	0.643285811212436
"G136"	"G1084"	0.63732789054319
"G120"	"G1594"	0.636975415360299
"G84"	"G266"	0.636648049901351
"G120"	"G1611"	0.632801278428534
"G100"	"G1594"	0.632642388914828
"G136"	"G726"	0.631402607986657
"G100"	"G589"	0.628740747714017
"G80"	"G487"	0.626914599684208
"G120"	"G345"	0.626283145410429
"G80"	"G472"	0.625529693015296
"G120"	"G1637"	0.624197534997222
"G52"	"G364"	0.62347696355593
"G120"	"G1566"	0.616531290510223
"G169"	"G895"	0.614894917733324
"G120"	"G1552"	0.61277935234352
"G120"	"G1225"	0.605491053885147
"G120"	"G487"	0.59954271707491
"G24"	"G1437"	0.598756893538275
"G44"	"G328"	0.598341018515445
"G120"	"G601"	0.595686434606223
"G80"	"G120"	0.594141123630243
"G120"	"G1186"	0.592841643302299
"G100"	"G673"	0.589165806388592
"G117"	"G1095"	0.583896141391152
"G120"	"G1110"	0.583437140337007
"G84"	"G427"	0.583416329903447
"G98"	"G308"	0.58222041090165
"G11"	"G280"	0.581654334632353
"G120"	"G1592"	0.581588594638883
"G194"	"G1621"	0.581158946515632
"G191"	"G879"	0.581107343129481
"G100"	"G1426"	0.581087701192672
"G109"	"G1406"	0.580400205639759
"G84"	"G225"	0.576852129413372
"G120"	"G579"	0.576043620663249
"G188"	"G938"	0.57398433799381
"G120"	"G1147"	0.571157301447571
"G134"	"G426"	0.570760647079425
"G120"	"G1165"	0.56928945661586
"G120"	"G805"	0.568624114055657
"G120"	"G1247"	0.567856107121372
"G120"	"G1101"	0.566457488032284
"G120"	"G1622"	0.565931990973201
"G116"	"G1426"	0.565830564114704
"G95"	"G1444"	0.564157008107061
"G69"	"G1220"	0.562928132279703
"G116"	"G120"	0.559405373367754
"G66"	"G1168"	0.559261096835613
"G84"	"G1616"	0.556487617670117
"G120"	"G1522"	0.554504745888641
"G120"	"G396"	0.553476614651367
"G120"	"G243"	0.549347521929118
"G120"	"G1424"	0.546451972121967
"G167"	"G815"	0.545301464249597
"G160"	"G1505"	0.545019677181929
"G120"	"G813"	0.544604156470424
"G120"	"G904"	0.544547174860077
"G43"	"G499"	0.544269290686278
"G82"	"G804"	0.544208447848474
"G149"	"G197"	0.543477479465272
"G125"	"G683"	0.543286335436508
"G120"	"G1308"	0.542392532992665
"G100"	"G604"	0.541768783788444
"G151"	"G338"	0.541273855622919
"G98"	"G531"	0.540549504041214
"G73"	"G120"	0.540130609844397
"G77"	"G1565"	0.537766452993657
"G120"	"G210"	0.536589808148498
"G194"	"G818"	0.535972226924088
"G121"	"G236"	0.535482598767826
"G120"	"G1356"	0.534793463233442
"G16"	"G687"	0.533980478407861
"G120"	"G1030"	0.53397306397335
"G13"	"G387"	0.532284713539806
"G58"	"G1423"	0.532149065428364
"G120"	"G533"	0.53110500297713
"G44"	"G519"	0.530831919304332
"G136"	"G1394"	0.530820174103247
"G120"	"G386"	0.530376711994335
"G80"	"G1622"	0.528670510957925
"G187"	"G686"	0.528316825958722
"G52"	"G767"	0.527447001467739
"G120"	"G1507"	0.525490200960041
"G100"	"G1271"	0.525450972667124
"G90"	"G1091"	0.525238945289407
"G100"	"G780"	0.524554495579835
"G128"	"G120"	0.522878341721168
"G154"	"G772"	0.521817711708686
"G84"	"G736"	0.520943404564458
"G13"	"G301"	0.520577512967237
"G100"	"G792"	0.520131839910904
"G120"	"G642"	0.520021698228738
"G120"	"G387"	0.519679150406842
"G159"	"G693"	0.51966321201759
"G120"	"G712"	0.518490666953127
"G62"	"G360"	0.518302524202513
"G98"	"G1167"	0.517683222510938
"G154"	"G1155"	0.517394350309641
"G81"	"G1163"	0.517142147681909
"G194"	"G1283"	0.516754991718144
"G13"	"G1643"	0.516074253508188
"G84"	"G252"	0.515961956427218
"G126"	"G1050"	0.515881084412776
"G57"	"G1321"	0.515521554004027
"G120"	"G1197"	0.515360381444223
"G120"	"G954"	0.514584716223399
"G100"	"G702"	0.511583624469136
"G120"	"G653"	0.511250633788992
"G120"	"G1569"	0.510957637733344
"G120"	"G458"	0.510869972873989
"G182"	"G1228"	0.510451652878594
"G171"	"G832"	0.510105178816794
"G80"	"G702"	0.509398147681874
"G129"	"G752"	0.507507804853219
"G120"	"G898"	0.507245187610263
"G120"	"G1443"	0.505596338101389
"G111"	"G704"	0.504946673400667
"G80"	"G1247"	0.503718244572274
