"CLOCK"	"TP53BP2"	1
"IRF4"	"FOXO1"	1
"IRF8"	"ITPK1"	1
"RELA"	"RTN3"	1
"TFDP1"	"TFDP2"	1
"YY1"	"DYNC1LI2"	1
"IRF8"	"NECAP1"	0.988607674040966
"IRF4"	"NKG7"	0.983839522607297
"IRF4"	"LBH"	0.974796350785753
"IRF4"	"RTN3"	0.974566070630408
"CLOCK"	"ELF2"	0.950787212082729
"IRF8"	"GAS2"	0.950263188733157
"RELA"	"BCL2L2"	0.938509629818457
"YY1"	"FEM1B"	0.916141245198609
"CLOCK"	"FEZ2"	0.908995534417826
"YY1"	"GPATCH8"	0.901878706570618
"IRF8"	"DEF8"	0.897059720268826
"RELA"	"ARPC2"	0.89146016659234
"RELA"	"STK24"	0.88784950685774
"IRF4"	"PLOD3"	0.883691245711961
"IRF4"	"SDC1"	0.882772354934193
"YY1"	"DFFB"	0.87302529336576
"IRF4"	"FCHSD2"	0.872090867174703
"IRF4"	"NRN1"	0.870268584326435
"IRF8"	"LAPTM5"	0.86861259498815
"RELA"	"SNRPD1"	0.858441531833768
"RELA"	"GPATCH8"	0.857484601921861
"IRF8"	"GNPDA1"	0.857296787536648
"CLOCK"	"PCSK7"	0.854783964220875
"RELA"	"DAZAP2"	0.84823933722084
"IRF4"	"BCAP29"	0.845573042376332
"YY1"	"NUP160"	0.842439543582041
"IRF8"	"STAP2"	0.837437696055758
"CLOCK"	"AP3M2"	0.835735034674487
"IRF4"	"LRMP"	0.83560488245126
"IRF4"	"DUSP22"	0.831324012944693
"CLOCK"	"TFDP2"	0.828868621573306
"RELA"	"IL4R"	0.826411809683563
"RELA"	"POMT2"	0.81708651054291
"IRF4"	"EIF2S3"	0.815177382896796
"IRF4"	"ABHD6"	0.812976996038803
"IRF4"	"AP1S2"	0.810204869984076
"IRF4"	"B4GALT3"	0.807743830634689
"IRF4"	"ATP6V0E2"	0.801898591342999
"RELA"	"PITPNA"	0.797313389961422
"IRF4"	"CSNK1A1"	0.795237744014331
"RELA"	"BICD2"	0.79245286062535
"IRF8"	"INPPL1"	0.790035390158328
"YY1"	"TAF1"	0.787658516787059
"IRF4"	"SIRPA"	0.786630227158752
"IRF4"	"DERA"	0.781486345672141
"IRF8"	"RSL1D1"	0.781131117157698
"IRF8"	"OSGEP"	0.779469884767123
"YY1"	"STRN3"	0.778224411943253
"IRF4"	"CDKL3"	0.777079381132501
"RELA"	"TLE6"	0.775859895816369
"IRF8"	"MAPK7"	0.771727255734814
"IRF4"	"GPRASP1"	0.770478685979584
"IRF4"	"LCMT1"	0.763899662667926
"IRF8"	"ITPKC"	0.763000418839495
"IRF4"	"RBM28"	0.761011779169363
"RELA"	"SLC5A3"	0.760303857837367
"IRF4"	"PON2"	0.759982260285496
"RELA"	"ANXA7"	0.759642488172166
"YY1"	"SETD8"	0.758524270171601
"RELA"	"ERMAP"	0.756286426315987
"CLOCK"	"MPI"	0.755993394738356
"IRF4"	"CD151"	0.755483825076963
"IRF4"	"DCTN3"	0.755216884831501
"IRF4"	"EHD4"	0.755180104241677
"RELA"	"GTF3C5"	0.754652757424027
"YY1"	"CYB5B"	0.749238395855952
"RELA"	"HSP90AA1"	0.747597368036628
"CLOCK"	"ELOVL6"	0.746911216548901
"RELA"	"PAFAH2"	0.746386626862371
"CLOCK"	"BCS1L"	0.74505177841932
"IRF4"	"CDKAL1"	0.744638265957162
"YY1"	"TTC13"	0.743827203114792
"IRF4"	"LRRFIP2"	0.743521083693251
"YY1"	"C2CD2"	0.743094089525713
"IRF4"	"WIPI1"	0.742678089286318
"RELA"	"POMT1"	0.742161573340451
"IRF4"	"PROSC"	0.741213558028456
"IRF4"	"RBM22"	0.738647824267497
"IRF4"	"GPR65"	0.738318911223707
"IRF4"	"ADIPOR1"	0.735138001060566
"RELA"	"LARP4"	0.734586020099333
"TFDP1"	"EZH2"	0.734382796045613
"E2F4"	"KIAA0586"	0.733949584388159
"IRF4"	"CCND2"	0.733662924700876
"YY1"	"STX16"	0.732907073043179
"RELA"	"HEBP2"	0.732263597479761
"CLOCK"	"SMOX"	0.731613821357773
"CLOCK"	"CBR4"	0.730512090838481
"YY1"	"RACGAP1"	0.729880908395755
"RELA"	"SPG21"	0.729498333180183
"IRF4"	"KCTD5"	0.727490582248334
"E2F4"	"SNX1"	0.725269391858447
"YY1"	"TFDP1"	0.72508932690381
"RELA"	"TMEM43"	0.724047971036962
"CLOCK"	"RNF32"	0.721517415042074
"RELA"	"KLHL28"	0.720215754382426
"CLOCK"	"OSTM1"	0.719922381199038
"YY1"	"GRM2"	0.719651276554427
"RELA"	"STAT3"	0.719592967040536
"IRF8"	"RWDD1"	0.719178772424604
